WOT-gun-sounds,https://blitz-mods.com/mod/gun-sounds/from-pc-wot-10-4-54/download/pc-wg/file?_token=x=0
Male-WOT-crew-voices,https://blitz-mods.com/mod/crew-voices/from-pc-wot-male-10-4-55/download/pc-wg/file?_token=x=0
Female-WOT-crew-voices,https://blitz-mods.com/mod/crew-voices/from-pc-wot-female-10-4-56/download/pc-wg/file?_token=x=0
Realistic-gun-sounds,https://blitz-mods.com/mod/gun-sounds/thunder-guns-25/download/pc-wg/file?_token=x=0
Legacy-music,https://blitz-mods.com/mod/user-interface/legacy-loading-results-screens-music-241/download/pc-wg/file?_token=x=0
WOT-shell-reload,https://forblitz.ru/wp-content/uploads/2023/10/shells_bb_pc_10_7.zip
WOT-UI-sounds,https://drive.usercontent.google.com/download?id=1GF0xGmoQ3CUSswIDZJX2DDNtZxsrW-Fp&export=download&authuser=1&confirm=t&uuid=e256f2e0-651e-4c0e-8c33-77d159f4a272&at=AENtkXa0zFNvzIZSa21w3RrItYc2:1731191628528
WOT-tracks,https://drive.usercontent.google.com/download?id=1NWY-gDPOUiEq_lnwrg4nNdscMXy8DnWY&export=download&authuser=1&confirm=t&uuid=a9af7303-4228-4e25-90d4-05fcd07d75b2&at=AENtkXZceZHqDqDcfOQhGku7wJOc:1731191610813

